,Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast,labels
2349,26-02-10,90.06,90.76,89.87,90.17,4784200,1.430595294,91.45469059,85.73230941,90.1,90.47,89.67,90.19,89.38,90.072,89.749,88.5935,90.3322,84.0449,90.05239219,90.05239219,90.05239219,90.05239219,90.05239219,0.113394735,-0.224109134,1.317066844,16.07843961,1333.333333,2.769546387,54.07439409,-16.52542373,83.47457627,0.005331279,334894,13443602,26,4,57,8,0,0,0,0,0,0,0,2010,2,40.16,40.01,40.02,40.22,39.942,39.335,40.2108,1104.49,1102.94,1109.17,10325.26,10321.03,10402.35,91.17,2
2350,01-03-10,90.41,91.35,90.39,91.17,4577700,1.443218625,91.71843725,85.94556275,90.17,90.1,90.47,89.95,90.06,90.316,90.073,88.832,90.3416,84.1431,90.42492813,90.42492813,90.42492813,90.42492813,90.42492813,0.232529684,-0.132781371,1.307276355,15.59858315,1333.333333,3.684749232,58.84668748,-3.515625,96.484375,0.006940638,4577700,21835629,1,0,60,9,0,1,0,0,0,0,0,2010,3,40.74,40.16,40.01,40.14,40.09,39.4525,40.232,1115.71,1104.49,1108.01,10403.79,10325.26,10383.38,90.35,0
2351,02-03-10,91.26,91.54,90.15,90.35,6013300,1.467715375,91.88443075,86.01356925,91.17,90.17,90.1,89.67,90.41,90.452,90.228,88.949,90.3314,84.2414,90.39995208,90.39995208,90.39995208,90.39995208,90.39995208,0.257806015,-0.054663894,1.313185187,14.90587125,1333.333333,1.745495495,53.90057306,-22.41054614,77.58945386,0.008499105,-4930906,14071122,2,1,61,9,0,0,0,0,0,0,0,2010,3,40.87,40.74,40.16,39.62,40.201,39.5555,40.2548,1118.31,1115.71,1094.6,10405.98,10403.79,10282.41,89.97,2
2352,03-03-10,90.57,90.78,89.83,89.97,6390000,1.48275446,91.98200892,86.05099108,90.35,91.17,90.17,90.47,91.26,90.352,90.267,89.0165,90.332,84.3367,90.25663472,90.25663472,90.25663472,90.25663472,90.25663472,0.244358058,0.005140497,1.287243388,13.93394247,1333.333333,0.435365037,51.73064921,-29.56685499,70.43314501,0.007632577,-2428200,8626500,3,2,62,9,0,0,0,0,0,0,0,2010,3,40.91,40.87,40.74,40.02,40.293,39.643,40.288,1118.79,1118.31,1105.24,10396.76,10405.98,10374.16,89.86,2
2353,04-03-10,90.1,90.1,88.97,89.86,6032300,1.492509014,92.05901803,86.08898197,89.97,90.35,91.17,90.1,90.57,90.304,90.19,89.074,90.3232,84.4202,90.12442315,90.12442315,90.12442315,90.12442315,90.12442315,0.222262273,0.048564852,1.276011717,13.65421061,1333.333333,-0.849608297,51.08947459,-31.63841808,68.36158192,0.007456015,-663553,6937145,4,3,63,9,0,0,0,0,0,0,0,2010,3,41.05,40.91,40.87,40.01,40.374,39.7265,40.3112,1122.97,1118.79,1102.94,10444.14,10396.76,10321.03,90.23,2
2354,05-03-10,90.17,90.44,90.08,90.23,6140200,1.41508564,92.07417128,86.41382872,89.86,89.97,90.35,90.17,90.1,90.316,90.194,89.244,90.3114,84.5023,90.15961543,90.15961543,90.15961543,90.15961543,90.15961543,0.231933527,0.085238587,1.226296594,13.03765597,1333.333333,0.044350815,53.19107795,-37.00564972,62.99435028,0.007744384,2271874,20876680,5,4,64,9,0,0,0,0,0,0,0,2010,3,41.66,41.05,40.91,40.16,40.518,39.8975,40.3376,1138.7,1122.97,1104.49,10566.2,10444.14,10325.26,89.64,2
2355,08-03-10,90.1,90.41,89.6,89.64,6199300,1.332352095,92.03070419,86.70129581,90.23,89.86,89.97,91.17,90.17,90.01,90.163,89.366,90.2698,84.5866,89.98641029,89.98641029,89.98641029,89.98641029,89.98641029,0.189802076,0.106151285,1.196561123,12.90321201,1333.333333,-0.344635909,49.53593975,-68.84057971,31.15942029,0.005075574,-3657587,15126292,8,0,67,10,0,0,0,0,0,0,0,2010,3,41.74,41.66,41.05,40.74,40.678,40.0565,40.3608,1138.5,1138.7,1115.71,10552.52,10566.2,10403.79,89.03,2
2356,09-03-10,89.54,89.55,88.78,89.03,7528800,1.142975227,91.78245045,87.21054955,89.64,90.23,89.86,90.35,90.1,89.746,90.099,89.4965,90.215,84.67215,89.66760686,89.66760686,89.66760686,89.66760686,89.66760686,0.105969149,0.106114857,1.172521043,13.45221625,1333.333333,-0.713728114,46.01523834,-90.94202899,9.057971014,0.004534584,-4592568,19650168,9,1,68,10,0,0,0,0,0,0,0,2010,3,41.98,41.74,41.66,40.87,40.914,40.2415,40.383,1140.45,1138.5,1118.31,10564.38,10552.52,10405.98,89.08,1
2357,10-03-10,89.34,89.6,88.78,89.08,6916200,1.034324595,91.65064919,87.51335081,89.03,89.64,90.23,89.97,89.54,89.568,89.96,89.582,90.1532,84.7612,89.47173791,89.47173791,89.47173791,89.47173791,89.47173791,0.043069059,0.093505698,1.147340969,13.90236269,1333.333333,-1.536420913,46.3518186,-89.13043478,10.86956522,0.004697785,345810,11826702,10,2,69,10,0,0,0,0,0,0,0,2010,3,42.32,41.98,41.74,40.91,41.144,40.4235,40.4044,1145.61,1140.45,1118.79,10567.33,10564.38,10396.76,90.48,2
2358,11-03-10,89.14,90.63,89.14,90.48,7922200,0.867395375,91.48679075,88.01720925,89.08,89.03,89.64,89.86,89.34,89.692,89.998,89.752,90.0948,84.8463,89.80782527,89.80782527,89.80782527,89.80782527,89.80782527,0.104978458,0.09580025,1.176102328,13.1813274,1333.333333,0.421753607,54.84163635,-38.4057971,61.5942029,0.009265371,11091080,26935480,11,3,70,10,0,0,0,0,0,0,0,2010,3,42.48,42.32,41.98,41.05,41.391,40.6175,40.4246,1150.24,1145.61,1122.97,10611.84,10567.33,10444.14,90.72,2
2359,12-03-10,90.7,91.03,90.42,90.72,5169500,0.751839149,91.4046783,88.3973217,90.48,89.08,89.03,90.23,89.14,89.79,90.053,89.901,90.0476,84.9399,90.11188351,90.11188351,90.11188351,90.11188351,90.11188351,0.171431937,0.110926587,1.135666447,12.35896469,1333.333333,0.609958966,56.12350401,-29.71014493,70.28985507,0.009181139,1240680,15405110,12,4,71,10,0,0,0,0,0,0,0,2010,3,42.49,42.48,42.32,41.66,41.624,40.783,40.4484,1149.99,1150.24,1138.7,10624.69,10611.84,10566.2,90.64,2
2360,15-03-10,90.34,91,90.25,90.64,4497700,0.608451659,91.25340332,88.81959668,90.72,90.48,89.08,89.64,90.7,89.99,90,90.0365,89.9886,85.02695,90.28792234,90.28792234,90.28792234,90.28792234,90.28792234,0.215161221,0.131773514,1.108118844,11.52822418,1333.333333,-0.581331578,55.5573818,-32.60869565,67.39130435,0.008308924,-359816,12188767,15,0,74,11,0,0,0,0,0,0,0,2010,3,42.38,42.49,42.48,41.74,41.788,40.939,40.4676,1150.51,1149.99,1138.5,10642.15,10624.69,10552.52,91.24,2
2361,16-03-10,90.76,91.39,90.37,91.24,6134900,0.591868362,91.34223672,88.97476328,90.64,90.72,90.48,89.03,90.34,90.432,90.089,90.1585,89.9652,85.11145,90.60528156,90.60528156,90.60528156,90.60528156,90.60528156,0.294833325,0.164385476,1.101824641,11.04873588,1333.333333,0.985058107,58.90545922,-10.86956522,89.13043478,0.006656654,3680940,14969156,16,1,75,11,0,0,0,0,0,0,0,2010,3,42.65,42.38,42.49,41.98,41.966,41.0835,40.4996,1159.46,1150.51,1140.45,10685.98,10642.15,10564.38,90.59,2
2362,17-03-10,91.4,91.42,90.31,90.59,6348400,0.582931792,91.37486358,89.04313642,91.24,90.64,90.72,89.08,90.76,90.734,90.151,90.209,89.907,85.18535,90.60018771,90.60018771,90.60018771,90.60018771,90.60018771,0.302042712,0.191916923,1.102408595,10.53584245,1333.333333,0.689118595,54.1464894,-34.42028986,65.57971014,0.008539666,-4126460,6411884,17,2,76,11,0,0,0,0,0,0,0,2010,3,42.77,42.65,42.38,42.32,42.152,41.2225,40.522,1166.21,1159.46,1145.61,10733.67,10685.98,10567.33,91.03,2
2363,18-03-10,90.38,91.29,90.37,91.03,4954400,0.604595559,91.43819112,89.01980888,90.59,91.24,90.64,90.48,91.4,90.844,90.268,90.229,89.8802,85.26685,90.74345847,90.74345847,90.74345847,90.74345847,90.74345847,0.339348726,0.221403284,1.08937941,10.05958427,1333.333333,1.302025373,56.69684616,-18.47826087,81.52173913,0.005442355,2179936,1981760,18,3,77,11,0,0,0,0,0,0,0,2010,3,42.91,42.77,42.65,42.48,42.338,41.356,40.5472,1165.83,1166.21,1150.24,10779.17,10733.67,10611.84,90.56,2
2364,19-03-10,90.56,91.42,89.9,90.56,10744300,0.608984271,91.46546854,89.02953146,91.03,90.59,91.24,90.72,90.38,90.812,90.301,90.2475,89.856,85.3472,90.68230565,90.68230565,90.68230565,90.68230565,90.68230565,0.327216985,0.242566024,1.120138023,9.627604901,1333.333333,0.365732018,53.28740809,-35.50724638,64.49275362,0.006021317,-5049821,3975391,19,4,78,11,0,0,0,0,0,0,0,2010,3,42.65,42.91,42.77,42.49,42.437,41.4775,40.5722,1159.9,1165.83,1149.99,10741.98,10779.17,10624.69,90.75,1
2365,22-03-10,90.13,91.04,89.75,90.75,5651900,0.614661867,91.51682373,89.05817627,90.56,91.03,90.59,90.64,90.56,90.834,90.412,90.2875,89.842,85.42905,90.70487043,90.70487043,90.70487043,90.70487043,90.70487043,0.329139786,0.259880777,1.132271022,9.400717026,1333.333333,1.238286479,54.4791299,-25.37878788,74.62121212,0.006101036,1073861,4521520,22,0,81,12,0,0,0,0,0,0,0,2010,3,43.04,42.65,42.91,42.38,42.567,41.6225,40.6046,1165.81,1159.9,1150.51,10785.89,10741.98,10642.15,91.73,2
2366,23-03-10,90.72,91.78,90.51,91.73,5978500,0.675343772,91.74118754,89.03981246,90.75,90.56,91.03,91.24,90.13,90.932,90.682,90.3905,89.8292,85.5126,91.04658029,91.04658029,91.04658029,91.04658029,91.04658029,0.405072012,0.288919024,1.142108806,9.172910774,1333.333333,3.032685612,60.12919079,-1.666666667,98.33333333,0.007349185,5858930,12315710,23,1,82,12,0,0,0,0,0,0,0,2010,3,43.33,43.04,42.65,42.65,42.702,41.808,40.636,1174.17,1165.81,1159.46,10888.83,10785.89,10685.98,91.14,0
2367,24-03-10,91.21,92.15,91.1,91.14,6669300,0.695802452,91.8156049,89.0323951,91.73,90.75,90.56,90.59,90.72,91.042,90.888,90.424,89.824,85.59235,91.07772019,91.07772019,91.07772019,91.07772019,91.07772019,0.41288134,0.313711487,1.135529605,9.364637762,1333.333333,2.312528065,55.65077502,-29.97032641,70.02967359,0.007159783,-3934887,4468431,24,2,83,12,0,0,0,0,0,0,0,2010,3,43.13,43.33,43.04,42.77,42.783,41.9635,40.6668,1167.72,1174.17,1166.21,10836.15,10888.83,10733.67,91.64,2
2368,25-03-10,91.73,92.7,91.56,91.64,7603200,0.741753967,91.98450793,89.01749207,91.14,91.73,90.75,91.03,91.21,91.164,91.004,90.501,89.8142,85.6723,91.26514679,91.26514679,91.26514679,91.26514679,91.26514679,0.454180598,0.341805309,1.165848919,10.09603965,1333.333333,1.282051282,58.47349081,-27.04081633,72.95918367,0.007244432,3801600,11708928,25,3,84,12,0,0,0,0,0,0,0,2010,3,43.06,43.13,43.33,42.91,42.841,42.116,40.7066,1165.73,1167.72,1165.83,10841.21,10836.15,10779.17,91.66,2
2369,26-03-10,91.42,92.03,91.27,91.66,5550800,0.780569799,92.1366396,89.0143604,91.64,91.14,91.73,90.56,91.73,91.384,91.098,90.5755,89.8088,85.75165,91.39676453,91.39676453,91.39676453,91.39676453,91.39676453,0.482957162,0.37003568,1.136859711,10.36908909,1333.333333,1.036155203,58.58703427,-26.53061224,73.46938776,0.00638188,111016,8270692,26,4,85,12,0,0,0,0,0,0,0,2010,3,43.11,43.06,43.13,42.65,42.903,42.2635,40.7372,1166.59,1165.73,1159.9,10850.36,10841.21,10741.98,91.18,2
2370,29-03-10,91.68,92.15,90.95,91.18,4643000,0.780973751,92.1379475,89.0140525,91.66,91.64,91.14,90.75,91.42,91.47,91.152,90.576,89.7644,85.8249,91.32450969,91.32450969,91.32450969,91.32450969,91.32450969,0.461708518,0.388370247,1.141369731,10.18756071,1333.333333,0.59576346,54.71999424,-38.7755102,61.2244898,0.007260841,-2228640,46430,29,0,88,13,0,0,0,0,0,0,0,2010,3,43.32,43.11,43.06,43.04,42.997,42.3925,40.7712,1173.22,1166.59,1165.81,10895.86,10850.36,10785.89,91.31,2
2371,30-03-10,91.4,91.56,90.94,91.31,3426600,0.795714839,92.21542968,89.03257032,91.18,91.66,91.64,91.73,91.68,91.386,91.159,90.624,89.73,85.903,91.31967312,91.31967312,91.31967312,91.31967312,91.31967312,0.450169456,0.400730089,1.104129036,10.00516449,1333.333333,0.076720737,55.57523635,-39.04494382,60.95505618,0.004920635,445458,3289536,30,1,89,13,0,0,0,0,0,0,0,2010,3,43.46,43.32,43.11,43.33,43.078,42.522,40.8178,1173.27,1173.22,1174.17,10907.42,10895.86,10888.83,90.94,2
2372,31-03-10,90.93,91.29,90.51,90.94,4904800,0.78321789,92.23893578,89.10606422,91.31,91.18,91.66,91.14,91.4,91.346,91.194,90.6725,89.655,85.9813,91.19311542,91.19311542,91.19311542,91.19311542,91.19311542,0.406483074,0.401880686,1.082405534,9.335594768,1333.333333,0.38635611,52.53389437,-59.66101695,40.33898305,0.00433268,-1814776,4757656,31,2,90,13,1,0,1,0,0,0,0,2010,3,43.25,43.46,43.32,43.13,43.126,42.639,40.8468,1169.43,1173.27,1167.72,10856.63,10907.42,10836.15,90.94,2
2373,01-04-10,91.44,91.69,90.44,90.94,4980500,0.761171362,92.24884272,89.20415728,90.94,91.31,91.18,91.64,90.93,91.206,91.185,90.7265,89.6348,86.06065,91.10874361,91.10874361,91.10874361,91.10874361,91.10874361,0.367623566,0.395029262,1.094376567,9.137131927,1333.333333,-0.098868505,52.53389437,-59.66101695,40.33898305,0.002925526,0,5378940,1,3,91,13,0,1,0,1,0,0,0,2010,4,43.25,43.25,43.46,43.06,43.16,42.749,40.8878,1178.1,1169.43,1165.73,10927.07,10856.63,10841.21,91.72,2
2374,05-04-10,91.03,92.04,90.86,91.72,4118700,0.782633207,92.36626641,89.23573359,90.94,90.94,91.31,91.66,91.44,91.218,91.301,90.801,89.648,86.145,91.31249574,91.31249574,91.31249574,91.31249574,91.31249574,0.395210863,0.395065582,1.100492527,9.373778725,1333.333333,1.280918728,58.1352675,-33.22033898,66.77966102,0.005462152,3212586,6136863,5,0,95,14,0,0,0,0,0,0,0,2010,4,43.66,43.25,43.25,43.11,43.261,42.849,40.9448,1187.44,1178.1,1166.59,10973.55,10927.07,10850.36,91.42,0
2375,06-04-10,91.25,91.68,90.8,91.42,3926300,0.743908597,92.37781719,89.40218281,91.72,90.94,90.94,91.18,91.03,91.266,91.368,90.89,89.7046,86.2302,91.34833049,91.34833049,91.34833049,91.34833049,91.34833049,0.38838939,0.393730344,1.087600203,9.501080402,1333.333333,0.738292011,55.42609583,-43.38983051,56.61016949,0.005031919,-1177890,6988814,6,1,96,14,0,0,0,0,0,0,0,2010,4,43.78,43.66,43.25,43.32,43.335,42.951,41.028,1189.44,1187.44,1173.22,10969.99,10973.55,10895.86,91.1,2
2376,07-04-10,91.14,91.66,90.77,91.1,5157000,0.60196411,92.19742822,89.78957178,91.42,91.72,90.94,91.31,91.25,91.224,91.305,90.9935,89.746,86.31535,91.26555366,91.26555366,91.26555366,91.26555366,91.26555366,0.353091776,0.38560263,1.073485903,9.570388676,1333.333333,-0.686798212,52.60980839,-54.23728814,45.76271186,0.005289793,-1650240,10674990,7,2,97,14,0,0,0,0,0,0,0,2010,4,43.68,43.78,43.66,43.46,43.37,43.036,41.1066,1182.45,1189.44,1173.27,10897.52,10969.99,10907.42,90.49,2
2377,08-04-10,90.79,90.93,90.2,90.49,6006900,0.421618436,91.90723687,90.22076313,91.1,91.42,91.72,90.94,91.14,91.134,91.24,91.064,89.7804,86.40225,91.00703577,91.00703577,91.00703577,91.00703577,91.00703577,0.272752143,0.363032533,1.061094053,9.021955225,1333.333333,-0.713188501,47.64042135,-74.91525424,25.08474576,0.005843161,-3664209,8469729,8,3,98,14,0,0,0,0,0,0,0,2010,4,43.77,43.68,43.78,43.25,43.434,43.1085,41.1862,1186.44,1182.45,1169.43,10927.07,10897.52,10856.63,91.3,1
2378,09-04-10,90.68,91.38,90.14,91.3,5185100,0.401215259,91.90743052,90.30256948,90.49,91.1,91.42,90.94,90.79,91.206,91.206,91.105,89.8228,86.49345,91.10469052,91.10469052,91.10469052,91.10469052,91.10469052,0.271315085,0.344689043,1.073873049,8.874718071,1333.333333,-0.371017023,53.87127336,-47.45762712,52.54237288,0.007385441,4199931,4251782,9,4,99,14,0,0,0,0,0,0,0,2010,4,44.03,43.77,43.68,43.25,43.531,43.186,41.2648,1194.37,1186.44,1178.1,10997.35,10927.07,10927.07,91.02,2
2379,12-04-10,91.17,91.44,90.93,91.02,3992300,0.391555602,91.9031112,90.3368888,91.3,90.49,91.1,91.72,90.68,91.066,91.142,91.12,89.896,86.5843,91.07646034,91.07646034,91.07646034,91.07646034,91.07646034,0.244761092,0.324703453,1.033596403,8.819886612,1333.333333,-0.698232599,51.58598647,-65.625,34.375,0.006037744,-1117844,1197690,12,0,102,15,0,0,0,0,0,0,0,2010,4,44.07,44.03,43.77,43.66,43.627,43.265,41.3648,1196.48,1194.37,1187.44,11005.97,10997.35,10973.55,91.49,2
2380,13-04-10,90.95,91.78,90.65,91.49,6819100,0.38274459,91.92798918,90.39701082,91.02,91.3,90.49,91.42,91.17,91.08,91.173,91.1625,89.9978,86.6708,91.2143069,91.2143069,91.2143069,91.2143069,91.2143069,0.258660259,0.311494814,1.040482374,9.228026014,1333.333333,0.339986839,55.03417176,-47.265625,52.734375,0.006579077,3204977,5796235,13,1,103,15,0,0,0,0,0,0,0,2010,4,44.3,44.07,44.03,43.78,43.725,43.361,41.483,1197.3,1196.48,1189.44,11019.42,11005.97,10969.99,93.07,2
2381,14-04-10,91.99,93.19,91.8,93.07,8545800,0.573469588,92.40093918,90.10706082,91.49,91.02,91.3,91.1,90.95,91.474,91.349,91.254,90.099,86.76655,91.83287126,91.83287126,91.83287126,91.83287126,91.83287126,0.392642111,0.327724274,1.087590776,11.05997037,1333.333333,1.927499726,64.2517732,-3.93442623,96.06557377,0.009562552,13502364,15638814,14,2,104,15,0,0,0,0,0,0,0,2010,4,44.83,44.3,44.07,43.68,43.862,43.47,41.6034,1210.65,1197.3,1182.45,11123.11,11019.42,10897.52,92.81,2
2382,15-04-10,92.56,92.99,92.32,92.81,6425300,0.648167457,92.66133491,90.06866509,93.07,91.49,91.02,90.49,91.99,91.938,91.536,91.365,90.1828,86.86045,92.15858084,92.15858084,92.15858084,92.15858084,92.15858084,0.472398353,0.356659089,1.063477149,12.76106156,1333.333333,2.056300858,61.99948303,-12.45901639,87.54098361,0.008543158,-1670578,14264166,15,3,105,15,0,0,0,0,0,0,0,2010,4,45.02,44.83,44.3,43.77,44.039,43.5825,41.7206,1211.67,1210.65,1186.44,11144.57,11123.11,10927.07,92.63,2
2383,16-04-10,92.66,93.72,92.36,92.63,9546200,0.701213234,92.84742647,90.04257353,92.81,93.07,91.49,91.3,92.56,92.204,91.705,91.445,90.2612,86.9584,92.31572056,92.31572056,92.31572056,92.31572056,92.31572056,0.515143005,0.388355873,1.084657353,14.92230234,1333.333333,1.858368155,60.420394,-30.44692737,69.55307263,0.008704132,-1718316,15273920,16,4,106,15,0,0,0,0,0,0,0,2010,4,44.48,45.02,44.83,44.03,44.162,43.661,41.8226,1192.13,1211.67,1194.37,11018.66,11144.57,10997.35,93.76,2
2384,19-04-10,92.45,93.8,92.45,93.76,11353700,0.839996867,93.28499373,89.92500627,92.63,92.81,93.07,91.02,92.66,92.752,91.909,91.605,90.3998,87.0605,92.79714704,92.79714704,92.79714704,92.79714704,92.79714704,0.63290428,0.437265554,1.103610399,16.98835824,1333.333333,2.224160488,66.23449326,-1.092896175,98.90710383,0.00875347,12829681,36331840,19,0,109,16,0,0,0,0,0,0,0,2010,4,44.46,44.48,45.02,44.07,44.242,43.7515,41.947,1197.52,1192.13,1196.48,11092.05,11018.66,11005.97,91.96,0
2385,20-04-10,91.61,92.42,90.95,91.96,15216500,0.818474029,93.30244806,90.02855194,93.76,92.63,92.81,91.49,92.45,92.846,91.963,91.6655,90.495,87.1645,92.51809803,92.51809803,92.51809803,92.51809803,92.51809803,0.574365059,0.464685455,1.22549537,16.57455413,1333.333333,0.590680376,52.90321519,-50.27322404,49.72677596,0.014327001,-27389700,18411965,20,1,110,16,0,0,0,0,0,0,0,2010,4,44.68,44.46,44.48,44.3,44.332,43.8335,42.0694,1207.17,1197.52,1197.3,11117.06,11092.05,11019.42,91.47,2
2386,21-04-10,92.09,92.37,91.12,91.47,7559200,0.819459867,93.29141973,90.01358027,91.96,93.76,92.63,93.07,91.61,92.526,92,91.6525,90.596,87.2663,92.16873202,92.16873202,92.16873202,92.16873202,92.16873202,0.482867207,0.468321805,1.227245701,16.19030746,1333.333333,0.406147091,49.9555409,-63.66120219,36.33879781,0.011170556,-3704008,-1965392,21,2,111,16,0,0,0,0,0,0,0,2010,4,44.93,44.68,44.46,44.83,44.457,43.9135,42.2024,1205.94,1207.17,1210.65,11124.92,11117.06,11123.11,91.56,2
2387,22-04-10,91.22,91.73,90.6,91.56,6018500,0.810972613,93.29544523,90.05155477,91.47,91.96,93.76,92.81,92.09,92.276,92.107,91.6735,90.6798,87.3737,91.96582135,91.96582135,91.96582135,91.96582135,91.96582135,0.412857582,0.457228961,1.22029958,15.16927689,1333.333333,1.1824511,50.50107798,-61.20218579,38.79781421,0.011349159,541665,2527770,22,3,112,16,0,0,0,0,0,0,0,2010,4,45.18,44.93,44.68,45.02,44.598,44.016,42.3324,1208.67,1205.94,1211.67,11134.29,11124.92,11144.57,92.17,2
2388,23-04-10,91.53,92.25,91.27,92.17,6197300,0.818445253,93.33689051,90.06310949,91.56,91.47,91.96,92.63,91.22,92.184,92.194,91.7,90.7816,87.4824,92.0338809,92.0338809,92.0338809,92.0338809,92.0338809,0.401962776,0.446175724,1.203135324,14.80014339,1333.333333,0.952902519,54.14933891,-44.53551913,55.46448087,0.012111384,3780353,3284569,23,4,113,16,0,0,0,0,0,0,0,2010,4,45.37,45.18,44.93,44.48,44.732,44.1315,42.4678,1217.28,1208.67,1192.13,11204.28,11134.29,11018.66,92.7,2
2389,26-04-10,92.01,92.92,91.86,92.7,5285400,0.848265103,93.44853021,90.05546979,92.17,91.56,91.47,93.76,91.53,91.972,92.362,91.752,90.8808,87.58885,92.2559206,92.2559206,92.2559206,92.2559206,92.2559206,0.431125389,0.443165657,1.192911372,15.1185598,1333.333333,1.845748187,57.10737516,-30.05464481,69.94535519,0.010613647,2801262,5496816,26,0,116,17,0,0,0,0,0,0,0,2010,4,45.27,45.37,45.18,44.46,44.852,44.2395,42.5896,1212.05,1217.28,1197.52,11205.03,11204.28,11092.05,91.34,2
2390,27-04-10,92.11,93.6,91.27,91.34,10916700,0.843326746,93.44665349,90.07334651,92.7,92.17,91.56,91.96,92.01,91.848,92.347,91.76,90.949,87.6929,91.95061373,91.95061373,91.95061373,91.95061373,91.95061373,0.340570452,0.422646616,1.274131988,15.99705541,1333.333333,-0.163952345,48.46667662,-67.21311475,32.78688525,0.008850558,-14846712,1746672,27,1,117,17,0,0,0,0,0,0,0,2010,4,44.31,45.27,45.37,44.68,44.853,44.289,42.6906,1183.71,1212.05,1207.17,10991.99,11205.03,11117.06,92.25,2
2391,28-04-10,91.76,92.51,91.49,92.25,7122300,0.843121394,93.49324279,90.12075721,91.34,92.7,92.17,91.47,92.11,92.004,92.265,91.807,91.018,87.79175,92.05040915,92.05040915,92.05040915,92.05040915,92.05040915,0.338334299,0.405784153,1.266693989,16.81280132,1333.333333,-0.881057269,53.53295318,-42.34972678,57.65027322,0.009718758,6481293,6694962,28,2,118,17,0,0,0,0,0,0,0,2010,4,44.34,44.31,45.27,44.93,44.804,44.333,42.7822,1191.36,1183.71,1205.94,11045.27,10991.99,11124.92,92.51,2
2392,29-04-10,92.57,93.04,92.29,92.51,5786900,0.83115313,93.54780626,90.22319374,92.25,91.34,92.7,91.56,91.76,92.194,92.235,91.8855,91.0766,87.8932,92.2036061,92.2036061,92.2036061,92.2036061,92.2036061,0.353467407,0.395320803,1.232644419,18.00423197,1333.333333,-0.32324103,54.89728518,-40.3125,59.6875,0.009717818,1504594,9085433,29,3,119,17,0,0,0,0,0,0,0,2010,4,45.11,44.34,44.31,45.18,44.813,44.426,42.8846,1206.78,1191.36,1208.67,11167.32,11045.27,11134.29,91.47,2
2393,30-04-10,92.49,92.64,91.36,91.47,6266700,0.807534259,93.52706852,90.29693148,92.51,92.25,91.34,92.17,92.57,92.054,92.119,91.912,91.0934,87.97555,91.95907074,91.95907074,91.95907074,91.95907074,91.95907074,0.278332749,0.371923193,1.23602696,17.80833352,1333.333333,-1.252294073,48.73350281,-72.8125,27.1875,0.010851142,-6517368,3321351,30,4,120,17,1,0,0,0,0,0,0,2010,4,44.22,45.11,44.34,45.37,44.787,44.4745,42.9642,1186.69,1206.78,1217.28,11008.61,11167.32,11204.28,91.9,2
2394,03-05-10,91.75,92.28,91.33,91.9,4992100,0.806283873,93.53356775,90.30843225,91.47,92.51,92.25,92.7,92.49,91.894,91.933,91.921,91.1276,88.0481,91.93938049,91.93938049,91.93938049,91.93938049,91.93938049,0.250596675,0.347657889,1.215596463,17.58755188,1333.333333,-1.983788396,51.17447671,-59.375,40.625,0.010685329,2146603,898578,3,0,123,18,0,0,0,0,0,0,0,2010,5,44.84,44.22,45.11,45.27,44.825,44.5335,43.0566,1202.26,1186.69,1212.05,11151.83,11008.61,11205.03,90.85,2
2395,04-05-10,91.39,91.42,89.75,90.85,8285000,0.834505053,93.56151011,90.22348989,91.9,91.47,92.51,91.34,91.75,91.796,91.822,91.8925,91.1456,88.09865,91.57625366,91.57625366,91.57625366,91.57625366,91.57625366,0.142249647,0.306576241,1.282339573,17.01101965,1333.333333,-1.207046542,45.47998075,-72.83950617,27.16049383,0.009757648,-8699250,-4722450,4,1,124,18,0,0,0,0,0,0,0,2010,5,43.5,44.84,44.22,44.31,44.707,44.5195,43.1238,1173.6,1202.26,1183.71,10926.77,11151.83,10991.99,90.38,2
2396,05-05-10,90.14,90.93,89.96,90.38,6072800,0.884523511,93.62554702,90.08745298,90.85,91.9,91.47,92.25,91.39,91.422,91.713,91.8565,91.1598,88.1433,91.17750244,91.17750244,91.17750244,91.17750244,91.17750244,0.018248417,0.248910676,1.260029603,16.4756683,1333.333333,-1.191647535,43.16459786,-84.44444444,15.55555556,0.007601626,-2854216,-4372416,5,2,125,18,0,0,0,0,0,0,0,2010,5,43.27,43.5,44.84,44.34,44.541,44.499,43.1968,1165.87,1173.6,1191.36,10866.83,10926.77,11045.27,88.32,2
